,tweet_id,favorite_count,retweet_count,retweeted_status_id,retweeted_status_user_id,expanded_urls,rating_numerator,dog_name,dog_type,jpg_url,dog_1_propsed_type,dog_1_prediction_conformance_percent,dog_1_prediction_result,dog_2_propsed_type,dog_2_prediction_conformance_percent,dog_2_prediction_result,dog_3_propsed_type,dog_3_prediction_conformance_percent,dog_3_prediction_result
54,880465832366813184,29075,6546,nan,nan,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,Bella,NaN,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,0.9132549999999999,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True
55,880221127280381952,27640,4436,nan,nan,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,Jesse,NaN,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.052580299999999996,True
56,880095782870896641,28150,4533,nan,nan,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,NaN,NaN,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True
57,879862464715927552,22667,3642,nan,nan,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,Romeo,NaN,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True
58,879492040517615616,23822,3323,nan,nan,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,Bailey,NaN,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,0.479896,True,vizsla,0.12435299999999999,True,bath_towel,0.0733202,False
59,879415818425184262,107956,45849,nan,nan,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,Duddles,NaN,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True
60,879376492567855104,17099,3261,nan,nan,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,Jack,NaN,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True
61,879050749262655488,23022,4941,nan,nan,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,Steven,NaN,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False
62,879008229531029506,19317,2812,nan,nan,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,Beau,NaN,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True
63,878776093423087618,19763,4319,nan,nan,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,0.734684,True,whippet,0.15048699999999998,True,Ibizan_hound,0.0397246,True
64,878281511006478336,7913,1349,nan,nan,"https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,Shadow,NaN,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.12850699999999998,True
65,878057613040115712,42876,7181,nan,nan,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,Emmy,NaN,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097,True,Boston_bull,0.07879939999999999,True,toy_terrier,0.015243399999999999,True
66,877736472329191424,71144,17300,nan,nan,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,Aja,NaN,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True
67,877611172832227328,0,83,8.76850772322988e+17,512804507.0,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",14,NaN,pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,Irish_setter,0.36472899999999997,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True
68,877556246731214848,23258,3994,nan,nan,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12,Penny,NaN,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False
69,877316821321428993,27907,5414,nan,nan,"https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",13,Dante,NaN,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True
70,877201837425926144,27755,5880,nan,nan,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12,Nelly,NaN,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.9311200000000001,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True
71,876838120628539392,21125,3506,nan,nan,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True
72,876484053909872640,19163,2511,nan,nan,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13,Benedict,NaN,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True
73,876120275196170240,28490,4903,nan,nan,https://twitter.com/dog_rates/status/876120275196170240/photo/1,13,Venti,NaN,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
74,875747767867523072,25773,4497,nan,nan,https://twitter.com/dog_rates/status/875747767867523072/photo/1,13,Goose,NaN,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True
75,875144289856114688,22185,5081,nan,nan,https://twitter.com/dog_rates/status/875144289856114688/video/1,13,Nugget,NaN,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False
76,875021211251597312,26022,4922,nan,nan,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12,NaN,NaN,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.046038199999999994,True
77,874680097055178752,28439,4875,nan,nan,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12,Cash,NaN,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.047069099999999996,True,beagle,0.0360071,True
78,874296783580663808,26651,4308,nan,nan,https://twitter.com/dog_rates/status/874296783580663808/photo/1,13,Jed,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,0.437216,True,miniature_poodle,0.27719099999999997,True,toy_poodle,0.157402,True
79,874057562936811520,23134,4125,nan,nan,https://twitter.com/dog_rates/status/874057562936811520/photo/1,12,NaN,NaN,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True
80,874012996292530176,35501,11007,nan,nan,"https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1",13,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True
81,873697596434513921,0,12518,8.688803978194944e+17,4196983835.0,"https://twitter.com/dog_rates/status/868880397819494401/photo/1,https://twitter.com/dog_rates/status/868880397819494401/photo/1",14,Walter,NaN,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
82,873580283840344065,24837,4143,nan,nan,https://twitter.com/dog_rates/status/873580283840344065/photo/1,13,NaN,NaN,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True
83,873213775632977920,7467,1667,nan,nan,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
84,872967104147763200,28031,5669,nan,nan,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12,NaN,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.47691300000000003,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
